flight_1_from,flight_1_to,Flight_1_time,flight_1_price,flight_2_from,flight_2_to,Flight_2_time,flight_2_price
EJA,PEI,06:58:56,1437.59,BAQ,ADZ,04:54:49,724.08
CUC,BAQ,13:28:38,431.21,BAQ,AUC,12:38:56,1139.79
PEI,CTG,22:49:47,1133.32,LET,ADZ,14:57:18,940.54
MTR,CTG,13:33:26,907.03,AUC,ADZ,12:26:07,938.97
BAQ,ADZ,06:03:54,355.25,MTR,CUC,06:13:23,974.69
BGA,CLO,09:10:34,1095.97,MTR,CLO,23:06:33,642.21
ADZ,BOG,13:43:23,653.30,BGA,BOG,05:36:50,788.10
CTG,AUC,21:21:50,1101.16,SMR,AUC,15:18:26,1310.50
CUC,CLO,01:44:57,1443.52,CLO,CLO,12:54:45,648.58
LET,MDE,01:07:23,727.06,BGA,MTR,21:41:04,958.88
EJA,ADZ,10:17:15,484.08,SMR,MTR,22:45:22,657.77
CTG,SMR,19:52:11,450.57,AUC,SMR,12:26:04,406.26
BAQ,CUC,20:33:19,450.66,UIB,BAQ,17:43:43,398.71
BOG,AUC,01:29:54,990.11,UIB,CTG,16:02:58,1058.10
CUC,MDE,18:30:30,1387.41,SMR,EJA,17:09:59,786.49
CUC,LET,07:15:10,652.11,MDE,PEI,01:52:46,780.43
LET,BAQ,03:29:45,798.73,CUC,LET,23:31:27,403.75
BAQ,PEI,01:45:25,823.73,BGA,CTG,05:23:03,368.31
UIB,PEI,00:40:14,511.04,LET,CLO,08:32:37,1200.83
LET,EJA,14:20:54,387.29,CTG,MTR,14:05:51,401.32
BGA,ADZ,23:36:11,971.53,BGA,AUC,12:20:55,1098.43
BGA,AUC,06:55:09,508.93,BGA,CLO,03:24:21,522.10
EJA,SMR,01:46:48,384.65,BOG,BOG,01:36:47,745.60
BOG,BAQ,12:30:10,373.64,EJA,PEI,01:11:37,364.00
AUC,PEI,16:19:02,999.32,MTR,UIB,23:52:08,580.33
AUC,BOG,01:59:00,868.56,BGA,CTG,07:30:44,1457.50
CUC,MTR,07:35:56,308.92,MTR,MTR,18:45:41,1441.78
BGA,UIB,15:19:41,536.14,MDE,AUC,01:40:19,455.98
BGA,LET,03:32:54,602.22,LET,UIB,17:07:33,1063.22
EJA,PEI,22:18:38,327.39,EJA,AUC,22:34:39,533.94
MTR,MTR,11:08:44,899.23,PEI,BGA,13:54:56,426.03
UIB,BAQ,20:20:26,415.22,AUC,LET,21:35:19,699.97
MDE,BGA,22:43:58,359.10,CTG,BGA,02:48:45,1040.00
BAQ,CUC,01:07:33,1450.41,CLO,EJA,17:03:51,838.05
ADZ,SMR,08:55:31,1273.07,BAQ,SMR,21:39:41,919.14
MDE,BGA,19:04:31,1071.50,LET,SMR,01:15:44,726.62
BOG,CTG,08:37:02,1449.40,BAQ,BOG,09:41:43,1317.42
CUC,BAQ,07:35:00,962.41,ADZ,BGA,23:25:55,1142.83
CUC,EJA,11:22:38,682.77,LET,SMR,04:05:23,1466.93
UIB,SMR,22:02:56,1427.92,CUC,CTG,16:53:32,816.17
BAQ,BAQ,03:45:25,1394.74,BOG,LET,23:18:14,644.58
BGA,BGA,09:49:40,1326.53,BOG,BAQ,07:08:37,415.97
CLO,PEI,09:32:49,651.52,CLO,SMR,11:52:22,968.81
LET,EJA,03:37:05,581.79,ADZ,BAQ,07:38:07,795.54
LET,LET,20:33:46,610.66,MDE,BOG,13:11:57,646.03
AUC,MTR,20:28:00,1305.15,CLO,BOG,12:40:18,867.37
BOG,CUC,17:54:27,1397.97,CUC,PEI,21:57:37,827.63
CLO,EJA,00:14:32,429.21,MDE,LET,17:55:01,849.66
CLO,AUC,09:00:52,1346.60,MTR,CTG,03:57:45,634.82
SMR,AUC,14:28:33,1114.83,PEI,BAQ,22:03:13,1138.33
MTR,MDE,08:39:19,1483.01,EJA,BOG,11:10:42,712.60
EJA,BAQ,13:00:17,920.40,UIB,MDE,22:30:09,906.76
AUC,CUC,20:09:51,971.92,EJA,LET,03:16:35,896.52
UIB,SMR,18:40:38,1421.05,MDE,EJA,12:55:38,535.45
ADZ,MDE,05:34:15,766.10,BOG,CUC,05:12:39,903.89
BAQ,UIB,12:19:57,1424.86,AUC,AUC,05:16:25,562.51
BOG,CUC,20:25:08,1368.91,CLO,CTG,07:48:15,803.60
EJA,SMR,07:07:20,521.37,MTR,EJA,00:15:04,1198.91
ADZ,PEI,01:17:46,550.30,ADZ,BGA,21:36:40,327.94
AUC,PEI,17:17:42,743.31,CTG,MTR,04:05:00,347.41
BGA,CTG,11:45:14,571.00,LET,BGA,22:50:48,425.12
BAQ,BAQ,07:50:59,789.22,CLO,PEI,02:04:17,402.73
LET,CLO,16:02:08,616.35,CTG,BOG,06:36:16,895.73
ADZ,EJA,13:46:33,457.02,UIB,BAQ,07:47:08,369.30
BOG,PEI,18:19:19,376.12,BGA,MTR,01:34:22,1362.42
MTR,MDE,13:59:35,1198.23,CUC,CTG,09:38:15,1069.34
BGA,ADZ,01:18:55,514.04,BAQ,PEI,01:16:37,683.01
CUC,BOG,06:51:59,1310.69,CTG,SMR,13:38:19,549.88
SMR,AUC,13:23:46,833.90,CUC,SMR,16:37:03,1272.27
UIB,SMR,23:01:27,1499.97,LET,CUC,23:33:51,1262.95
ADZ,MDE,10:50:33,994.08,CLO,PEI,15:20:46,844.98
BOG,CLO,08:39:37,1310.68,MTR,MDE,10:51:49,615.25
CLO,EJA,06:16:10,389.14,AUC,CLO,12:32:51,1431.67
MTR,EJA,15:07:22,1338.04,AUC,CUC,10:35:10,1087.33
PEI,SMR,23:10:07,1098.30,AUC,BOG,12:49:50,1019.72
UIB,MTR,07:10:48,480.18,BGA,MTR,05:53:59,996.00
CLO,BOG,22:01:09,1321.29,LET,BAQ,08:34:33,406.42
PEI,LET,12:17:31,969.18,PEI,SMR,04:29:21,1414.96
MTR,ADZ,17:26:42,938.39,LET,ADZ,13:10:49,874.20
EJA,BGA,09:58:04,534.22,ADZ,MTR,10:16:41,1294.88
BOG,AUC,03:21:54,383.22,MDE,SMR,06:45:21,1161.81
UIB,AUC,11:11:02,1292.63,CTG,AUC,15:15:28,982.69
LET,CUC,22:17:03,1412.05,EJA,ADZ,04:34:13,453.59
CUC,BGA,15:13:30,506.57,CTG,CLO,21:25:04,1099.50
BAQ,UIB,04:18:31,556.21,MTR,MDE,11:43:26,1204.33
PEI,UIB,23:33:11,1168.87,ADZ,AUC,04:57:20,1338.06
AUC,MDE,09:01:10,1417.16,BOG,MDE,20:25:31,683.04
LET,PEI,21:45:20,695.95,SMR,EJA,10:19:37,1453.41
CLO,BAQ,11:01:05,486.80,SMR,MDE,18:12:24,373.93
SMR,CUC,06:11:28,898.62,ADZ,EJA,16:24:30,1174.43
BOG,MDE,17:48:09,576.27,CUC,CUC,13:13:44,1271.01
BAQ,CUC,23:58:30,833.42,MTR,PEI,11:55:52,1272.30
UIB,LET,20:47:37,1422.42,MTR,SMR,17:30:33,972.96
CTG,BGA,05:50:49,429.59,CTG,ADZ,04:36:33,1224.53
LET,PEI,00:50:08,1398.16,UIB,CUC,14:45:38,1218.05
SMR,CTG,17:35:17,818.54,AUC,BGA,09:22:50,778.01
SMR,PEI,10:12:07,709.94,CTG,PEI,18:20:29,1427.83
MDE,LET,05:49:39,322.69,CUC,UIB,02:10:59,1332.17
PEI,BAQ,00:05:59,1349.43,CLO,AUC,00:27:44,1490.38
CLO,BAQ,08:46:10,634.05,BOG,AUC,09:38:53,1071.49
CLO,CUC,22:21:35,417.19,MDE,CUC,08:20:27,1388.08
EJA,SMR,02:12:10,1176.49,CUC,SMR,20:45:15,777.35
LET,MDE,12:15:36,1340.86,BAQ,CUC,08:12:58,771.47
AUC,PEI,16:33:33,912.10,UIB,BAQ,01:10:17,1488.02
LET,UIB,05:14:02,842.36,CTG,BOG,11:02:33,582.44
CUC,SMR,11:26:46,754.94,LET,CUC,05:59:45,835.86
MDE,CLO,07:04:14,1008.91,CUC,ADZ,02:47:47,875.74
UIB,MTR,10:00:45,1397.22,LET,BGA,08:35:53,1140.72
BGA,PEI,17:16:05,1250.92,MTR,EJA,08:23:50,1347.25
ADZ,LET,23:22:20,877.88,MDE,BGA,04:36:57,659.15
CLO,UIB,06:04:29,676.30,SMR,ADZ,11:13:51,560.73
UIB,MDE,16:30:08,581.53,BAQ,MDE,11:48:36,307.68
BOG,PEI,14:54:47,1365.41,BOG,LET,02:31:17,342.53
CTG,UIB,23:45:35,1181.23,BGA,LET,17:56:13,436.23
CUC,BGA,22:12:27,1012.55,UIB,LET,19:53:06,869.42
PEI,UIB,22:26:06,468.93,ADZ,MTR,09:34:45,1415.15
CUC,MTR,08:40:06,750.57,CUC,BOG,21:19:28,770.21
EJA,CUC,07:11:59,808.10,CTG,CUC,08:21:14,587.99
MDE,UIB,07:09:51,555.41,UIB,BAQ,01:20:25,1077.87
UIB,EJA,15:55:02,459.95,PEI,MDE,08:25:26,1306.76
UIB,CLO,06:18:52,543.01,UIB,UIB,20:24:04,1410.02
CUC,CTG,01:52:02,612.15,BOG,CLO,22:54:20,1356.02
CUC,AUC,18:51:27,561.94,ADZ,LET,23:26:09,373.26
PEI,EJA,09:46:28,1315.59,BGA,PEI,13:03:01,1047.34
MTR,CTG,22:27:36,782.52,ADZ,EJA,01:24:39,795.42
BAQ,MDE,13:53:05,1090.80,PEI,CUC,16:43:33,1117.29
EJA,BGA,11:26:17,1048.36,UIB,AUC,18:20:39,1055.38
AUC,CLO,01:29:41,1197.78,MDE,UIB,20:47:04,837.78
SMR,SMR,09:27:38,612.08,ADZ,PEI,17:16:09,1337.71
UIB,MTR,09:36:56,610.14,SMR,AUC,22:07:52,982.47
BGA,MTR,15:37:04,1283.50,EJA,MTR,23:22:39,1005.94
UIB,MDE,03:21:23,385.56,UIB,ADZ,01:44:22,735.48
BAQ,SMR,13:59:34,334.40,EJA,SMR,03:38:48,1391.00
BAQ,AUC,01:55:19,1460.00,BGA,BAQ,16:07:49,1299.59
BAQ,UIB,21:50:12,1487.66,AUC,SMR,21:28:16,666.25
ADZ,SMR,18:23:30,767.02,EJA,EJA,08:22:37,993.41
AUC,MTR,01:47:59,1212.91,EJA,CLO,03:09:03,947.57
MDE,CLO,18:03:45,972.73,CTG,MDE,14:02:30,1188.26
ADZ,BOG,14:54:04,813.77,AUC,MTR,17:35:26,565.62
BAQ,CUC,22:35:26,350.75,BGA,ADZ,19:04:09,763.21
BGA,BOG,12:44:53,650.15,AUC,AUC,15:42:23,378.80
SMR,UIB,04:16:36,917.50,SMR,PEI,12:54:01,829.88
CLO,ADZ,14:54:10,999.63,CTG,CLO,20:54:02,1411.27
MDE,CLO,06:06:22,678.00,BOG,MTR,14:03:39,989.36
BAQ,LET,13:00:34,1448.47,SMR,MDE,01:16:13,404.30
ADZ,MTR,04:26:22,1297.16,CUC,BGA,14:04:26,1029.82
CUC,MTR,01:18:09,1242.65,BGA,EJA,13:36:52,389.82
MTR,LET,22:46:02,1087.28,ADZ,LET,12:59:19,617.76
UIB,MDE,18:56:46,1056.34,UIB,UIB,17:27:23,667.41
MDE,BOG,20:48:38,619.58,AUC,CTG,17:16:03,1407.25
BGA,SMR,06:56:53,648.76,BGA,CUC,01:11:21,1471.62
UIB,PEI,21:59:16,1054.44,MTR,CTG,01:23:06,401.24
PEI,MTR,21:39:21,362.22,BGA,CTG,03:09:12,915.37
UIB,SMR,19:16:17,972.08,BAQ,CTG,19:54:09,1200.24
SMR,MTR,00:54:42,1173.24,SMR,BGA,03:47:59,907.95
UIB,AUC,07:56:57,1488.22,CTG,LET,12:10:53,458.43
EJA,EJA,07:51:35,548.61,UIB,MDE,20:09:02,436.69
BGA,BOG,06:37:48,991.16,MTR,BGA,05:49:30,579.71
BOG,EJA,22:03:19,583.51,CUC,CUC,15:31:37,1317.01
CTG,SMR,05:59:31,340.33,MDE,EJA,05:09:19,428.06
ADZ,UIB,09:48:25,1168.51,CLO,AUC,00:54:31,479.83
BGA,BOG,23:06:11,732.39,CTG,CLO,09:31:49,1155.97
BAQ,BGA,00:19:23,1020.61,CLO,EJA,15:32:30,1407.11
SMR,BGA,10:53:12,1349.40,UIB,MDE,17:46:31,692.00
CUC,BGA,18:56:26,1448.10,MTR,LET,00:46:18,1322.98
LET,ADZ,17:48:08,408.66,BGA,CTG,18:07:51,630.98
EJA,BAQ,15:38:38,768.40,MTR,CTG,14:54:35,526.05
CTG,UIB,08:42:13,1145.31,SMR,PEI,01:10:29,443.09
MDE,ADZ,19:03:06,401.48,CTG,CTG,20:33:53,1249.85
AUC,LET,10:53:28,1351.64,AUC,LET,23:49:50,815.61
PEI,MDE,19:02:06,1011.92,BGA,BAQ,12:29:44,695.37
BOG,PEI,13:34:52,953.18,BOG,MDE,04:17:07,1415.41
MDE,MDE,16:54:40,1037.94,CLO,BOG,02:38:57,1361.99
MDE,SMR,08:36:13,829.41,MDE,SMR,09:04:02,1497.13
BAQ,BOG,22:40:41,1471.69,CLO,BOG,07:57:33,1495.51
BOG,BOG,10:30:22,1434.14,PEI,CTG,06:46:08,697.33
BAQ,CUC,21:59:31,1307.81,AUC,CLO,00:23:56,1021.80
LET,BOG,11:33:29,873.75,ADZ,ADZ,15:57:37,1164.94
MTR,AUC,09:14:29,1191.79,SMR,MDE,00:18:58,438.61
SMR,PEI,06:45:34,890.26,BOG,ADZ,12:29:21,1331.32
PEI,BGA,16:33:27,1246.12,LET,BAQ,12:23:34,385.86
ADZ,CTG,14:39:07,631.44,PEI,EJA,07:02:17,982.59
LET,BGA,01:51:05,978.83,PEI,AUC,23:45:04,518.18
CLO,PEI,19:42:37,391.15,AUC,CLO,14:49:27,1117.38
LET,SMR,14:28:03,1162.75,CUC,BAQ,20:08:51,1401.49
CTG,MDE,05:00:19,776.22,ADZ,EJA,11:12:00,1222.03
LET,MDE,15:27:04,746.22,UIB,MDE,17:23:54,787.66
MDE,UIB,08:40:29,938.64,ADZ,UIB,05:21:43,844.24
CUC,PEI,06:01:12,1492.60,CLO,MTR,04:54:47,1455.73
EJA,LET,10:03:28,656.11,PEI,BOG,03:04:31,560.30
MDE,BOG,12:19:29,801.73,CLO,MDE,07:02:27,1146.71
PEI,BAQ,07:14:15,1012.57,BOG,CTG,10:52:19,473.28
CLO,MDE,20:07:53,927.85,MTR,BAQ,07:59:24,1174.57
BAQ,SMR,13:35:54,872.19,LET,EJA,21:29:14,1007.04
BAQ,CUC,19:37:09,686.04,AUC,UIB,05:09:48,1443.07
PEI,EJA,05:29:17,937.85,BAQ,EJA,07:51:39,595.13
MTR,MTR,23:58:02,503.85,BGA,CTG,13:49:02,683.33
SMR,CUC,12:45:57,970.35,AUC,UIB,02:15:19,417.72
BGA,MDE,04:39:15,1086.60,CTG,AUC,11:27:32,471.29
CLO,SMR,11:40:03,1313.34,BGA,MDE,15:37:15,1167.85
EJA,ADZ,21:37:58,320.81,BOG,SMR,22:36:10,732.77
MDE,SMR,00:22:12,1499.38,PEI,ADZ,01:36:21,701.20
PEI,SMR,04:08:09,813.81,BAQ,LET,23:34:48,800.28
LET,CTG,08:01:14,509.30,SMR,MDE,08:44:47,468.65
UIB,MDE,02:09:32,316.64,LET,UIB,20:22:47,689.73
SMR,CLO,20:43:48,1142.83,BGA,LET,22:06:31,817.21
PEI,BAQ,00:18:34,1441.40,CUC,MDE,09:25:44,519.21
MDE,ADZ,17:38:06,1377.68,LET,EJA,17:20:33,690.95
BOG,UIB,14:52:17,639.39,UIB,MDE,10:41:32,1043.35
MDE,ADZ,18:22:38,1101.22,SMR,PEI,08:26:28,1382.84
CLO,EJA,12:40:58,387.89,CTG,MDE,07:47:40,1155.11
LET,CLO,15:44:08,477.96,EJA,BGA,07:26:08,987.38
CTG,EJA,23:27:06,1323.92,UIB,AUC,01:29:24,869.27
LET,MTR,05:15:49,388.13,EJA,LET,03:09:02,925.21
BGA,LET,07:18:40,1297.07,BOG,UIB,15:17:15,575.43
ADZ,BGA,14:42:32,1375.38,MDE,AUC,11:34:04,507.36
MDE,BAQ,17:22:52,1254.56,SMR,LET,18:05:06,938.94
MDE,AUC,21:52:35,642.87,BOG,LET,23:26:20,556.58
EJA,UIB,03:53:23,858.32,AUC,MDE,09:56:17,759.76
SMR,BAQ,19:08:41,359.49,BGA,SMR,02:40:24,585.63
LET,CUC,06:16:31,927.88,EJA,CLO,17:24:36,974.99
BGA,UIB,14:33:33,1478.35,EJA,CUC,14:14:48,1329.68
MDE,CLO,09:47:23,334.88,BGA,BOG,23:44:43,1493.58
EJA,ADZ,23:05:22,1315.54,BAQ,ADZ,05:56:14,556.93
BAQ,BGA,09:26:00,326.90,LET,BGA,10:44:35,1218.15
BAQ,BAQ,21:08:39,1271.50,ADZ,ADZ,08:04:10,1363.47
MTR,ADZ,20:08:23,326.74,EJA,MDE,22:02:12,630.94
UIB,ADZ,22:18:09,329.15,AUC,ADZ,21:50:52,1104.97
BAQ,EJA,22:13:39,1150.62,EJA,BAQ,19:47:32,684.13
ADZ,LET,11:46:58,1258.06,SMR,CUC,13:02:20,394.24
LET,CLO,05:45:34,1391.42,ADZ,BAQ,05:03:49,1008.96
CUC,ADZ,00:09:39,1254.66,BGA,CTG,06:43:25,789.74
AUC,BGA,03:55:15,610.06,MDE,ADZ,10:57:23,416.98
CTG,MTR,15:25:48,1309.97,CTG,EJA,04:52:07,1409.10
ADZ,LET,19:39:13,785.37,LET,UIB,05:08:39,415.15
BGA,CLO,14:49:37,1049.35,AUC,CTG,09:38:50,658.86
BAQ,BOG,09:26:05,742.21,PEI,LET,00:38:58,1147.08
MTR,LET,03:45:40,1257.89,BGA,SMR,22:14:31,1182.67
PEI,BGA,15:46:05,670.17,MTR,PEI,18:22:51,389.30
EJA,BGA,16:45:43,1205.41,MTR,BOG,21:46:07,1144.77
EJA,ADZ,01:29:42,1196.63,CUC,UIB,05:17:33,750.74
CTG,EJA,13:19:57,1277.77,ADZ,ADZ,07:12:35,669.38
AUC,AUC,18:24:16,549.17,MTR,LET,14:51:24,333.74
MDE,AUC,10:52:08,1223.66,UIB,BAQ,18:17:07,1361.11
EJA,MTR,00:42:26,1258.15,AUC,CLO,13:14:08,363.39
ADZ,CLO,23:52:45,491.98,MDE,CTG,13:20:51,781.94
ADZ,BAQ,01:41:26,313.12,UIB,SMR,21:56:48,551.12
ADZ,BGA,07:37:21,784.85,MTR,MDE,12:18:18,949.24
CTG,SMR,16:16:43,868.60,LET,EJA,04:43:52,863.51
AUC,PEI,21:01:28,967.83,CTG,PEI,17:06:29,1387.27
LET,BAQ,20:31:47,1390.29,UIB,BGA,21:39:49,721.79
CUC,BGA,10:22:11,1001.45,CTG,BOG,22:37:03,430.23
MDE,CUC,14:42:20,1354.22,LET,UIB,21:27:52,697.64
CLO,PEI,14:19:13,678.36,EJA,CUC,08:26:42,812.42
CTG,EJA,05:42:08,1138.33,BGA,BGA,04:25:27,517.92
BAQ,BAQ,04:17:20,417.02,BGA,ADZ,14:06:24,1404.18
AUC,BGA,19:00:36,1033.23,SMR,CUC,17:02:23,672.81
BGA,CTG,11:39:54,674.35,PEI,EJA,22:35:57,1299.07
BOG,LET,06:42:56,1445.45,LET,MTR,17:27:02,397.24
MTR,MDE,16:55:17,513.09,SMR,BAQ,02:02:33,716.54
BOG,BGA,07:06:15,703.01,CUC,PEI,18:53:24,629.04
BAQ,SMR,15:14:03,1224.25,MTR,BGA,20:14:12,526.45
BAQ,BAQ,23:08:24,734.71,MDE,CTG,11:42:06,1404.56
PEI,UIB,19:42:15,1151.94,SMR,PEI,20:35:11,313.82
CLO,EJA,18:39:59,1085.33,SMR,LET,07:16:09,845.04
LET,CUC,15:43:13,1165.63,AUC,MDE,07:17:58,622.68
AUC,UIB,03:47:16,690.47,SMR,MTR,12:08:34,1145.18
EJA,CLO,07:44:12,589.24,PEI,SMR,08:11:38,1044.28
MDE,BOG,07:26:57,435.27,SMR,MTR,11:55:01,1395.56
EJA,EJA,18:16:10,1321.96,PEI,ADZ,09:57:26,1110.43
UIB,BAQ,21:48:03,1225.67,BGA,UIB,11:52:59,1098.60
CUC,AUC,10:32:38,1147.69,CTG,MTR,10:48:23,626.28
UIB,BGA,01:38:54,1269.18,MTR,BAQ,08:49:20,1420.90
CLO,PEI,06:16:20,302.25,MDE,MTR,13:00:12,461.82
SMR,CUC,09:36:20,409.04,BGA,UIB,00:19:44,842.01
MDE,BGA,12:19:38,458.79,CLO,MTR,18:46:44,1347.49
PEI,CUC,15:03:48,1099.75,ADZ,BAQ,16:46:42,1098.47
CTG,ADZ,16:33:03,541.84,MDE,EJA,02:31:23,693.64
BOG,BGA,23:03:05,790.65,UIB,MDE,07:11:24,1316.86
UIB,UIB,06:44:31,655.64,CLO,EJA,03:35:16,588.57
AUC,ADZ,19:57:32,886.22,SMR,BAQ,00:05:16,668.11
BGA,BOG,17:15:23,731.14,MTR,CLO,16:16:31,596.18
CTG,BAQ,16:59:59,709.99,CLO,LET,11:22:10,868.82
ADZ,SMR,02:16:57,806.04,BOG,BGA,13:39:12,1111.87
SMR,MTR,01:23:19,704.16,EJA,CUC,06:20:27,1177.94
ADZ,CUC,16:56:37,1163.96,UIB,BOG,02:01:12,749.92
CUC,BAQ,03:36:14,560.43,AUC,UIB,02:09:47,727.18
BAQ,BOG,21:12:59,902.45,EJA,BGA,11:45:22,1440.88
BGA,AUC,08:24:00,432.92,EJA,BOG,05:58:04,496.56
CTG,BOG,07:50:21,1240.88,UIB,ADZ,18:12:34,731.98
MDE,AUC,02:20:11,742.33,CTG,ADZ,11:52:37,525.52
BOG,SMR,01:26:44,1183.36,BAQ,EJA,17:46:14,1328.06
UIB,AUC,19:42:41,1459.25,BAQ,EJA,15:07:07,1252.50
AUC,EJA,09:38:34,829.70,CUC,CLO,04:54:26,560.10
BAQ,CLO,20:22:51,1024.96,EJA,EJA,02:10:58,1357.49
BOG,CLO,19:46:40,977.32,SMR,EJA,15:02:40,547.24
CUC,MTR,00:43:11,1051.84,ADZ,MTR,15:48:23,1234.72
ADZ,LET,19:31:26,421.63,BAQ,AUC,08:50:26,432.44
BGA,UIB,14:58:08,440.83,CLO,SMR,12:13:51,1149.45
CTG,CLO,21:13:07,342.38,BOG,EJA,14:40:08,1385.70
SMR,UIB,08:22:05,688.34,CUC,BGA,05:27:14,590.69
MTR,CLO,05:42:37,747.88,CUC,MDE,11:55:09,1327.87
SMR,CUC,19:33:56,941.21,ADZ,MTR,03:00:10,609.46
ADZ,BGA,15:55:53,1458.54,ADZ,ADZ,13:33:45,1112.07
SMR,SMR,18:46:42,698.92,CTG,CTG,08:29:52,896.31
MDE,LET,22:51:19,503.31,BOG,CLO,10:15:01,1289.34
LET,BAQ,11:14:30,1237.23,LET,BAQ,01:54:30,1186.20
BOG,MTR,11:22:51,823.85,BAQ,CTG,22:38:22,372.50
CLO,AUC,22:03:14,1262.89,CUC,BAQ,14:12:10,1171.22
BAQ,BAQ,02:56:28,960.34,EJA,MTR,06:41:12,505.27
SMR,CLO,08:26:16,315.92,SMR,AUC,14:53:35,861.89
ADZ,BOG,03:37:27,1436.69,LET,EJA,09:51:05,1037.86
MTR,CUC,21:27:55,856.29,MTR,MTR,01:06:46,1190.09
AUC,BAQ,09:13:56,1058.69,AUC,BOG,02:24:40,1083.39
UIB,MDE,12:36:39,592.95,EJA,SMR,00:04:26,1065.19
CTG,EJA,15:11:16,479.09,BOG,CTG,04:01:13,953.75
CUC,UIB,14:07:08,375.77,CUC,BGA,22:09:21,557.40
BGA,BGA,18:11:24,609.31,SMR,BOG,05:05:49,1218.34
PEI,BAQ,02:27:20,727.76,BOG,AUC,17:42:33,723.57
ADZ,MDE,00:23:46,1135.40,BGA,UIB,00:28:12,1278.24
BOG,EJA,11:13:32,1338.30,CLO,MTR,09:30:48,530.79
ADZ,EJA,02:45:52,428.67,CLO,AUC,20:52:19,382.08
MDE,SMR,07:51:39,536.83,AUC,AUC,10:13:20,967.65
CUC,MTR,10:19:37,1217.31,CLO,EJA,09:22:04,534.98
CUC,CLO,15:18:54,946.21,CLO,MTR,06:41:51,1038.38
AUC,BAQ,11:15:44,1469.46,MDE,CLO,12:50:34,498.47
BOG,BGA,14:50:06,1006.31,AUC,BGA,10:30:17,1079.63
AUC,BGA,06:30:48,387.73,CLO,CTG,19:00:33,1056.78
AUC,UIB,20:45:39,1085.06,SMR,EJA,12:39:49,1240.94
LET,MDE,12:07:56,1414.26,AUC,MTR,01:29:12,1305.33
UIB,BOG,20:06:03,307.74,AUC,PEI,00:47:12,700.69
EJA,CTG,10:57:55,949.39,BAQ,MTR,21:20:09,543.43
AUC,MTR,13:00:46,567.05,SMR,MTR,07:00:42,420.50
UIB,BAQ,11:57:41,816.95,LET,CUC,14:41:03,1124.85
BOG,SMR,12:08:51,426.24,ADZ,BOG,18:55:21,1335.58
UIB,CUC,15:43:09,819.38,CLO,MTR,14:04:33,996.03
ADZ,CUC,12:20:56,1113.67,EJA,BOG,23:05:03,654.56
BOG,AUC,21:14:27,371.23,CLO,PEI,10:36:07,316.33
BGA,MDE,04:46:54,612.01,MTR,ADZ,18:39:52,366.10
CLO,BOG,18:47:50,1139.26,BAQ,PEI,18:46:34,1222.14
BGA,BGA,07:40:42,565.72,LET,ADZ,16:11:30,394.86
LET,EJA,07:30:58,1126.90,CLO,CTG,03:59:10,1372.51
MDE,CLO,07:03:52,300.51,PEI,CTG,10:18:44,490.74
AUC,CUC,23:21:18,644.08,PEI,MDE,17:39:49,614.15
LET,BAQ,04:59:57,811.98,PEI,MDE,09:25:09,1135.66
CUC,EJA,04:01:57,1375.12,CTG,UIB,11:49:29,1253.60
EJA,CTG,13:04:28,1123.78,AUC,BOG,20:56:09,1347.25
AUC,BGA,06:18:45,1286.67,CTG,SMR,02:27:28,843.74
CTG,CTG,19:41:01,989.95,BGA,BOG,01:39:50,610.86
CUC,CTG,04:54:30,837.98,UIB,SMR,20:42:42,1100.22
BGA,MDE,14:53:25,672.36,PEI,LET,08:45:40,617.38
BOG,UIB,09:45:16,1265.08,MTR,LET,23:58:52,628.54
CUC,BOG,15:39:05,570.05,BOG,BGA,02:45:03,1222.34
MDE,BOG,22:46:13,751.90,CTG,UIB,14:14:34,471.11
BOG,CUC,20:36:02,1226.43,MTR,BAQ,17:39:18,999.79
BAQ,EJA,22:14:28,1200.38,CLO,BAQ,18:42:20,372.34
CLO,CTG,12:02:43,608.81,CLO,PEI,01:19:57,558.26
UIB,ADZ,03:31:48,604.38,PEI,PEI,07:49:22,364.90
UIB,AUC,09:46:01,780.43,AUC,SMR,20:41:46,782.56
CTG,MDE,10:43:52,725.92,AUC,CUC,16:48:08,1007.08
PEI,AUC,13:07:29,1121.40,EJA,BAQ,14:33:28,877.81
AUC,SMR,22:52:55,1287.86,MTR,MTR,17:56:15,982.94
LET,CLO,13:21:20,609.05,CTG,MTR,00:23:11,1338.07
PEI,BAQ,02:09:04,1435.78,SMR,CUC,18:34:39,1271.10
UIB,PEI,20:31:00,1086.48,AUC,CLO,00:05:46,1102.93
MTR,EJA,20:54:03,460.61,ADZ,LET,10:37:16,931.49
CTG,EJA,11:54:32,837.61,CLO,EJA,03:13:33,460.04
BAQ,MTR,04:50:05,1001.10,CUC,PEI,13:31:32,1091.55
CUC,SMR,00:15:49,1321.30,PEI,CTG,19:25:46,1162.44
AUC,BOG,13:35:18,1399.52,LET,LET,17:04:25,975.66
ADZ,CUC,23:31:44,306.64,CLO,BAQ,06:30:00,768.97
CLO,BAQ,16:32:12,453.13,AUC,BAQ,13:13:39,1086.56
BOG,UIB,06:14:29,845.52,CLO,CLO,03:47:12,329.69
MDE,BOG,19:16:49,573.62,UIB,BGA,23:48:19,1406.75
AUC,CTG,17:13:23,722.51,BGA,PEI,00:40:08,1445.12
